code,period,midpoint,basin,Raw SEC,Smooth SEC,dH
1994-1999-01,1994/01 - 1999/01,1996-07-31 01:08:15.703125,all,0.068,0.068,0.8082417536061257
1994-1999-02,1994/02 - 1999/02,1996-08-29 01:16:31.406250,1,0.09,0.088,0.9392415074980818
1994-1999-02,1994/02 - 1999/02,1996-08-29 01:16:31.406250,2,0.131,0.126,-0.2508728336542845
1994-1999-02,1994/02 - 1999/02,1996-08-29 01:16:31.406250,3,0.037,0.037,1.0891592726111412
1994-1999-02,1994/02 - 1999/02,1996-08-29 01:16:31.406250,4,0.063,0.064,1.3964310213923454
1994-1999-02,1994/02 - 1999/02,1996-08-29 01:16:31.406250,5,0.051,0.05,-0.19607642199844122
1994-1999-02,1994/02 - 1999/02,1996-08-29 01:16:31.406250,6,0.033,0.027,-1.8041342506185174
1994-1999-02,1994/02 - 1999/02,1996-08-29 01:16:31.406250,7,0.124,0.117,2.8220607228577137
1994-1999-02,1994/02 - 1999/02,1996-08-29 01:16:31.406250,all,0.068,0.067,0.8765944677870721
1994-1999-03,1994/03 - 1999/03,1996-09-28 00:56:18.515625,1,0.09,0.086,1.0294934450066648
1994-1999-03,1994/03 - 1999/03,1996-09-28 00:56:18.515625,2,0.131,0.122,-0.11952690593898296
1994-1999-03,1994/03 - 1999/03,1996-09-28 00:56:18.515625,3,0.037,0.037,1.1261498481035233
1994-1999-03,1994/03 - 1999/03,1996-09-28 00:56:18.515625,4,0.063,0.066,1.4593779221177101
1994-1999-03,1994/03 - 1999/03,1996-09-28 00:56:18.515625,5,0.051,0.05,-0.1451397491618991
1994-1999-03,1994/03 - 1999/03,1996-09-28 00:56:18.515625,6,0.033,0.02,-1.7711342992261052
1994-1999-03,1994/03 - 1999/03,1996-09-28 00:56:18.515625,7,0.124,0.111,2.9456296004354954
1994-1999-03,1994/03 - 1999/03,1996-09-28 00:56:18.515625,all,0.068,0.066,0.9449471819680184
1994-1999-04,1994/04 - 1999/04,1996-10-29 00:11:46.640625,1,0.08,0.084,1.1143811768270098
1994-1999-04,1994/04 - 1999/04,1996-10-29 00:11:46.640625,2,0.107,0.117,-0.00044782646000385284
1994-1999-04,1994/04 - 1999/04,1996-10-29 00:11:46.640625,3,0.037,0.037,1.1630659475922585
1994-1999-04,1994/04 - 1999/04,1996-10-29 00:11:46.640625,4,0.069,0.067,1.525549691170454
1994-1999-04,1994/04 - 1999/04,1996-10-29 00:11:46.640625,5,0.048,0.049,-0.09589459653943777
1994-1999-04,1994/04 - 1999/04,1996-10-29 00:11:46.640625,6,0.001,0.014,-1.754138850956224
1994-1999-04,1994/04 - 1999/04,1996-10-29 00:11:46.640625,7,0.091,0.104,3.0531266927719116
1994-1999-04,1994/04 - 1999/04,1996-10-29 00:11:46.640625,all,0.062,0.064,1.0099187276791781
1994-1999-05,1994/05 - 1999/05,1996-11-27 23:51:33.750000,1,0.08,0.082,1.1939047029591165
1994-1999-05,1994/05 - 1999/05,1996-11-27 23:51:33.750000,2,0.107,0.112,0.10636440478265285
1994-1999-05,1994/05 - 1999/05,1996-11-27 23:51:33.750000,3,0.037,0.037,1.1999075710773468
1994-1999-05,1994/05 - 1999/05,1996-11-27 23:51:33.750000,4,0.069,0.068,1.5949463285505772
1994-1999-05,1994/05 - 1999/05,1996-11-27 23:51:33.750000,5,0.048,0.048,-0.04834096413105726
1994-1999-05,1994/05 - 1999/05,1996-11-27 23:51:33.750000,6,0.001,0.007,-1.7531479058088735
1994-1999-05,1994/05 - 1999/05,1996-11-27 23:51:33.750000,7,0.091,0.098,3.1445519998669624
1994-1999-05,1994/05 - 1999/05,1996-11-27 23:51:33.750000,all,0.062,0.063,1.0715091049205512
1994-1999-06,1994/06 - 1999/06,1996-12-29 00:07:01.875000,1,0.08,0.078,1.2734282290912233
1994-1999-06,1994/06 - 1999/06,1996-12-29 00:07:01.875000,2,0.107,0.105,0.21317663602530956
1994-1999-06,1994/06 - 1999/06,1996-12-29 00:07:01.875000,3,0.037,0.035,1.2367491945624352
1994-1999-06,1994/06 - 1999/06,1996-12-29 00:07:01.875000,4,0.069,0.067,1.6643429659307003
1994-1999-06,1994/06 - 1999/06,1996-12-29 00:07:01.875000,5,0.048,0.045,-0.000787331722676754
1994-1999-06,1994/06 - 1999/06,1996-12-29 00:07:01.875000,6,0.001,0.001,-1.752156960661523
1994-1999-06,1994/06 - 1999/06,1996-12-29 00:07:01.875000,7,0.091,0.09,3.2359773069620132
1994-1999-06,1994/06 - 1999/06,1996-12-29 00:07:01.875000,all,0.062,0.06,1.1330994821619242
1994-1999-07,1994/07 - 1999/07,1997-01-27 23:46:48.984375,1,0.08,0.076,1.35295175522333
1994-1999-07,1994/07 - 1999/07,1997-01-27 23:46:48.984375,2,0.107,0.103,0.31998886726796627
1994-1999-07,1994/07 - 1999/07,1997-01-27 23:46:48.984375,3,0.037,0.033,1.2735908180475235
1994-1999-07,1994/07 - 1999/07,1997-01-27 23:46:48.984375,4,0.069,0.065,1.7337396033108234
1994-1999-07,1994/07 - 1999/07,1997-01-27 23:46:48.984375,5,0.048,0.043,0.046766300685703754
1994-1999-07,1994/07 - 1999/07,1997-01-27 23:46:48.984375,6,0.001,0.001,-1.7511660155141726
1994-1999-07,1994/07 - 1999/07,1997-01-27 23:46:48.984375,7,0.091,0.088,3.327402614057064
1994-1999-07,1994/07 - 1999/07,1997-01-27 23:46:48.984375,all,0.062,0.058,1.1946898594032973
1994-1999-08,1994/08 - 1999/08,1997-02-28 00:02:17.109375,1,0.07,0.074,1.427941506204661
1994-1999-08,1994/08 - 1999/08,1997-02-28 00:02:17.109375,2,0.096,0.101,0.4215905275195837
1994-1999-08,1994/08 - 1999/08,1997-02-28 00:02:17.109375,3,0.027,0.031,1.3055993607267737
1994-1999-08,1994/08 - 1999/08,1997-02-28 00:02:17.109375,4,0.059,0.063,1.7977563235908747
1994-1999-08,1994/08 - 1999/08,1997-02-28 00:02:17.109375,5,0.037,0.041,0.08883593697100878
1994-1999-08,1994/08 - 1999/08,1997-02-28 00:02:17.109375,6,0.001,0.001,-1.7502241166075692
1994-1999-08,1994/08 - 1999/08,1997-02-28 00:02:17.109375,7,0.082,0.086,3.4141125045716763
1994-1999-08,1994/08 - 1999/08,1997-02-28 00:02:17.109375,all,0.052,0.056,1.251522536156699
1994-1999-09,1994/09 - 1999/09,1997-03-31 01:17:45.234375,1,0.07,0.072,1.498397482035216
1994-1999-09,1994/09 - 1999/09,1997-03-31 01:17:45.234375,2,0.096,0.098,0.5179816167801619
1994-1999-09,1994/09 - 1999/09,1997-03-31 01:17:45.234375,3,0.027,0.029,1.3327748226001859
1994-1999-09,1994/09 - 1999/09,1997-03-31 01:17:45.234375,4,0.059,0.061,1.856393126770854
1994-1999-09,1994/09 - 1999/09,1997-03-31 01:17:45.234375,5,0.037,0.039,0.12542157713323832
1994-1999-09,1994/09 - 1999/09,1997-03-31 01:17:45.234375,6,0.001,0.001,-1.7493312639417127
1994-1999-09,1994/09 - 1999/09,1997-03-31 01:17:45.234375,7,0.082,0.084,3.49610697850585
1994-1999-09,1994/09 - 1999/09,1997-03-31 01:17:45.234375,all,0.052,0.054,1.3035975124221295
1994-1999-10,1994/10 - 1999/10,1997-04-30 00:57:32.343750,1,0.07,0.07,1.568853457865771
1994-1999-10,1994/10 - 1999/10,1997-04-30 00:57:32.343750,2,0.096,0.096,0.61437270604074
1994-1999-10,1994/10 - 1999/10,1997-04-30 00:57:32.343750,3,0.027,0.027,1.359950284473598
1994-1999-10,1994/10 - 1999/10,1997-04-30 00:57:32.343750,4,0.059,0.059,1.9150299299508333
1994-1999-10,1994/10 - 1999/10,1997-04-30 00:57:32.343750,5,0.037,0.037,0.16200721729546785
1994-1999-10,1994/10 - 1999/10,1997-04-30 00:57:32.343750,6,0.001,0.001,-1.7484384112758562
1994-1999-10,1994/10 - 1999/10,1997-04-30 00:57:32.343750,7,0.082,0.082,3.5781014524400234
1994-1999-10,1994/10 - 1999/10,1997-04-30 00:57:32.343750,all,0.052,0.052,1.35567248868756
1994-1999-11,1994/11 - 1999/11,1997-05-31 01:13:00.468750,1,0.07,0.071,1.6393094336963259
1994-1999-11,1994/11 - 1999/11,1997-05-31 01:13:00.468750,2,0.096,0.096,0.7107637953013182
1994-1999-11,1994/11 - 1999/11,1997-05-31 01:13:00.468750,3,0.027,0.025,1.3871257463470101
1994-1999-11,1994/11 - 1999/11,1997-05-31 01:13:00.468750,4,0.059,0.059,1.9736667331308126
1994-1999-11,1994/11 - 1999/11,1997-05-31 01:13:00.468750,5,0.037,0.035,0.1985928574576974
1994-1999-11,1994/11 - 1999/11,1997-05-31 01:13:00.468750,6,0.001,-0.001,-1.7475455586099997
1994-1999-11,1994/11 - 1999/11,1997-05-31 01:13:00.468750,7,0.082,0.08,3.660095926374197
1994-1999-11,1994/11 - 1999/11,1997-05-31 01:13:00.468750,all,0.052,0.051,1.4077474649529904
1994-1999-12,1994/12 - 1999/12,1997-06-30 00:52:47.578125,1,0.07,0.071,1.7097654095268808
1994-1999-12,1994/12 - 1999/12,1997-06-30 00:52:47.578125,2,0.096,0.096,0.8071548845618963
1994-1999-12,1994/12 - 1999/12,1997-06-30 00:52:47.578125,3,0.027,0.023,1.4143012082204223
1994-1999-12,1994/12 - 1999/12,1997-06-30 00:52:47.578125,4,0.059,0.06,2.032303536310792
1994-1999-12,1994/12 - 1999/12,1997-06-30 00:52:47.578125,5,0.037,0.034,0.23517849761992693
1994-1999-12,1994/12 - 1999/12,1997-06-30 00:52:47.578125,6,0.001,-0.002,-1.7466527059441432
1994-1999-12,1994/12 - 1999/12,1997-06-30 00:52:47.578125,7,0.082,0.078,3.7420904003083706
1994-1999-12,1994/12 - 1999/12,1997-06-30 00:52:47.578125,all,0.052,0.051,1.4598224412184209
1995-2000-01,1995/01 - 2000/01,1997-07-31 01:01:08.554688,1,0.072,0.071,1.7807600027299486
1995-2000-01,1995/01 - 2000/01,1997-07-31 01:01:08.554688,2,0.095,0.096,0.9028541464358568
1995-2000-01,1995/01 - 2000/01,1997-07-31 01:01:08.554688,3,0.018,0.021,1.4367421716451645
1995-2000-01,1995/01 - 2000/01,1997-07-31 01:01:08.554688,4,0.062,0.06,2.092477671802044
1995-2000-01,1995/01 - 2000/01,1997-07-31 01:01:08.554688,5,0.03,0.033,0.2686409028246999
1995-2000-01,1995/01 - 2000/01,1997-07-31 01:01:08.554688,6,-0.007,-0.004,-1.7499402496032417
1995-2000-01,1995/01 - 2000/01,1997-07-31 01:01:08.554688,7,0.071,0.075,3.8186156786978245
1995-2000-01,1995/01 - 2000/01,1997-07-31 01:01:08.554688,all,0.049,0.05,1.5102650977205485
1995-2000-02,1995/02 - 2000/02,1997-08-29 01:02:17.109375,1,0.072,0.071,1.8522932133055292
1995-2000-02,1995/02 - 2000/02,1997-08-29 01:02:17.109375,2,0.095,0.095,0.9978615809231997
1995-2000-02,1995/02 - 2000/02,1997-08-29 01:02:17.109375,3,0.018,0.02,1.4544486366212368
1995-2000-02,1995/02 - 2000/02,1997-08-29 01:02:17.109375,4,0.062,0.061,2.1541891396045685
1995-2000-02,1995/02 - 2000/02,1997-08-29 01:02:17.109375,5,0.03,0.032,0.29898007307201624
1995-2000-02,1995/02 - 2000/02,1997-08-29 01:02:17.109375,6,-0.007,-0.006,-1.757408189587295
1995-2000-02,1995/02 - 2000/02,1997-08-29 01:02:17.109375,7,0.071,0.073,3.8896717615425587
1995-2000-02,1995/02 - 2000/02,1997-08-29 01:02:17.109375,all,0.049,0.049,1.5590754344593734
1995-2000-03,1995/03 - 2000/03,1997-09-28 12:56:44.882812,1,0.072,0.071,1.9238264238811098
1995-2000-03,1995/03 - 2000/03,1997-09-28 12:56:44.882812,2,0.095,0.094,1.0928690154105425
1995-2000-03,1995/03 - 2000/03,1997-09-28 12:56:44.882812,3,0.018,0.018,1.4721551015973091
1995-2000-03,1995/03 - 2000/03,1997-09-28 12:56:44.882812,4,0.062,0.059,2.215900607407093
1995-2000-03,1995/03 - 2000/03,1997-09-28 12:56:44.882812,5,0.03,0.028,0.3293192433193326
1995-2000-03,1995/03 - 2000/03,1997-09-28 12:56:44.882812,6,-0.007,-0.009,-1.7648761295713484
1995-2000-03,1995/03 - 2000/03,1997-09-28 12:56:44.882812,7,0.071,0.071,3.960727844387293
1995-2000-03,1995/03 - 2000/03,1997-09-28 12:56:44.882812,all,0.049,0.047,1.6078857711981982
1995-2000-04,1995/04 - 2000/04,1997-10-29 12:09:03.164062,1,0.072,0.069,1.9953596344566904
1995-2000-04,1995/04 - 2000/04,1997-10-29 12:09:03.164062,2,0.095,0.094,1.1878764498978853
1995-2000-04,1995/04 - 2000/04,1997-10-29 12:09:03.164062,3,0.018,0.019,1.4898615665733814
1995-2000-04,1995/04 - 2000/04,1997-10-29 12:09:03.164062,4,0.062,0.055,2.2776120752096176
1995-2000-04,1995/04 - 2000/04,1997-10-29 12:09:03.164062,5,0.03,0.025,0.35965841356664896
1995-2000-04,1995/04 - 2000/04,1997-10-29 12:09:03.164062,6,-0.007,-0.012,-1.7723440695554018
1995-2000-04,1995/04 - 2000/04,1997-10-29 12:09:03.164062,7,0.071,0.07,4.031783927232027
1995-2000-04,1995/04 - 2000/04,1997-10-29 12:09:03.164062,all,0.049,0.046,1.656696107937023
1995-2000-05,1995/05 - 2000/05,1997-11-28 11:43:39.140625,1,0.068,0.066,2.064937198010739
1995-2000-05,1995/05 - 2000/05,1997-11-28 11:43:39.140625,2,0.091,0.094,1.2809025254100561
1995-2000-05,1995/05 - 2000/05,1997-11-28 11:43:39.140625,3,0.019,0.02,1.5082612754777074
1995-2000-05,1995/05 - 2000/05,1997-11-28 11:43:39.140625,4,0.05,0.052,2.3334792386740446
1995-2000-05,1995/05 - 2000/05,1997-11-28 11:43:39.140625,5,0.018,0.022,0.38385912124067545
1995-2000-05,1995/05 - 2000/05,1997-11-28 11:43:39.140625,6,-0.016,-0.015,-1.7839920117985457
1995-2000-05,1995/05 - 2000/05,1997-11-28 11:43:39.140625,7,0.073,0.068,4.1036125756800175
1995-2000-05,1995/05 - 2000/05,1997-11-28 11:43:39.140625,all,0.042,0.044,1.7021298806648701
1995-2000-06,1995/06 - 2000/06,1997-12-29 11:55:57.421875,1,0.06,0.064,2.1289591541863047
1995-2000-06,1995/06 - 2000/06,1997-12-29 11:55:57.421875,2,0.096,0.095,1.374203784391284
1995-2000-06,1995/06 - 2000/06,1997-12-29 11:55:57.421875,3,0.022,0.021,1.52904983330518
1995-2000-06,1995/06 - 2000/06,1997-12-29 11:55:57.421875,4,0.042,0.048,2.3795192055404186
1995-2000-06,1995/06 - 2000/06,1997-12-29 11:55:57.421875,5,0.016,0.019,0.40089765284210443
1995-2000-06,1995/06 - 2000/06,1997-12-29 11:55:57.421875,6,-0.022,-0.018,-1.8030747219454497
1995-2000-06,1995/06 - 2000/06,1997-12-29 11:55:57.421875,7,0.063,0.066,4.171349421143532
1995-2000-06,1995/06 - 2000/06,1997-12-29 11:55:57.421875,all,0.039,0.042,1.7427300463896245
1995-2000-07,1995/07 - 2000/07,1998-01-28 12:02:43.476562,1,0.06,0.062,2.1893811500049196
1995-2000-07,1995/07 - 2000/07,1998-01-28 12:02:43.476562,2,0.096,0.095,1.469761585816741
1995-2000-07,1995/07 - 2000/07,1998-01-28 12:02:43.476562,3,0.022,0.022,1.5515339961275458
1995-2000-07,1995/07 - 2000/07,1998-01-28 12:02:43.476562,4,0.042,0.044,2.4215762801468372
1995-2000-07,1995/07 - 2000/07,1998-01-28 12:02:43.476562,5,0.016,0.016,0.4169124709442258
1995-2000-07,1995/07 - 2000/07,1998-01-28 12:02:43.476562,6,-0.022,-0.021,-1.8254121977370232
1995-2000-07,1995/07 - 2000/07,1998-01-28 12:02:43.476562,7,0.063,0.065,4.234221898019314
1995-2000-07,1995/07 - 2000/07,1998-01-28 12:02:43.476562,all,0.039,0.04,1.7818731691222638
1995-2000-08,1995/08 - 2000/08,1998-02-28 12:15:01.757812,1,0.06,0.057,2.2498031458235346
1995-2000-08,1995/08 - 2000/08,1998-02-28 12:15:01.757812,2,0.096,0.092,1.565319387242198
1995-2000-08,1995/08 - 2000/08,1998-02-28 12:15:01.757812,3,0.022,0.021,1.5740181589499116
1995-2000-08,1995/08 - 2000/08,1998-02-28 12:15:01.757812,4,0.042,0.04,2.463633354753256
1995-2000-08,1995/08 - 2000/08,1998-02-28 12:15:01.757812,5,0.016,0.017,0.43292728904634714
1995-2000-08,1995/08 - 2000/08,1998-02-28 12:15:01.757812,6,-0.022,-0.021,-1.8477496735285968
1995-2000-08,1995/08 - 2000/08,1998-02-28 12:15:01.757812,7,0.063,0.059,4.297094374895096
1995-2000-08,1995/08 - 2000/08,1998-02-28 12:15:01.757812,all,0.039,0.038,1.821016291854903
1995-2000-09,1995/09 - 2000/09,1998-03-31 12:55:09.960938,1,0.06,0.054,2.3102251416421495
1995-2000-09,1995/09 - 2000/09,1998-03-31 12:55:09.960938,2,0.096,0.089,1.660877188667655
1995-2000-09,1995/09 - 2000/09,1998-03-31 12:55:09.960938,3,0.022,0.02,1.5965023217722774
1995-2000-09,1995/09 - 2000/09,1998-03-31 12:55:09.960938,4,0.042,0.038,2.5056904293596745
1995-2000-09,1995/09 - 2000/09,1998-03-31 12:55:09.960938,5,0.016,0.018,0.4489421071484685
1995-2000-09,1995/09 - 2000/09,1998-03-31 12:55:09.960938,6,-0.022,-0.02,-1.8700871493201703
1995-2000-09,1995/09 - 2000/09,1998-03-31 12:55:09.960938,7,0.063,0.055,4.359966851770878
1995-2000-09,1995/09 - 2000/09,1998-03-31 12:55:09.960938,all,0.039,0.036,1.8601594145875424
1995-2000-10,1995/10 - 2000/10,1998-04-30 13:01:56.015625,1,0.044,0.051,2.36257577635115
1995-2000-10,1995/10 - 2000/10,1998-04-30 13:01:56.015625,2,0.078,0.085,1.7478720042854548
1995-2000-10,1995/10 - 2000/10,1998-04-30 13:01:56.015625,3,0.016,0.019,1.6157595477998257
1995-2000-10,1995/10 - 2000/10,1998-04-30 13:01:56.015625,4,0.031,0.035,2.5422459226101637
1995-2000-10,1995/10 - 2000/10,1998-04-30 13:01:56.015625,5,0.022,0.019,0.4678365094587207
1995-2000-10,1995/10 - 2000/10,1998-04-30 13:01:56.015625,6,-0.016,-0.018,-1.889111977769062
1995-2000-10,1995/10 - 2000/10,1998-04-30 13:01:56.015625,7,0.044,0.051,4.413360435515642
1995-2000-10,1995/10 - 2000/10,1998-04-30 13:01:56.015625,all,0.031,0.034,1.895427980227396
1995-2000-11,1995/11 - 2000/11,1998-05-31 13:14:14.296875,1,0.044,0.048,2.4068550499505363
1995-2000-11,1995/11 - 2000/11,1998-05-31 13:14:14.296875,2,0.078,0.082,1.8263038340955973
1995-2000-11,1995/11 - 2000/11,1998-05-31 13:14:14.296875,3,0.016,0.017,1.6317898370325565
1995-2000-11,1995/11 - 2000/11,1998-05-31 13:14:14.296875,4,0.031,0.033,2.5732998345047235
1995-2000-11,1995/11 - 2000/11,1998-05-31 13:14:14.296875,5,0.022,0.021,0.4896104959771037
1995-2000-11,1995/11 - 2000/11,1998-05-31 13:14:14.296875,6,-0.016,-0.017,-1.9048241588752717
1995-2000-11,1995/11 - 2000/11,1998-05-31 13:14:14.296875,7,0.044,0.048,4.457275126129389
1995-2000-11,1995/11 - 2000/11,1998-05-31 13:14:14.296875,all,0.031,0.033,1.9268219887744635
1995-2000-12,1995/12 - 2000/12,1998-06-30 12:48:50.273438,1,0.044,0.045,2.4511343235499226
1995-2000-12,1995/12 - 2000/12,1998-06-30 12:48:50.273438,2,0.078,0.078,1.9047356639057398
1995-2000-12,1995/12 - 2000/12,1998-06-30 12:48:50.273438,3,0.016,0.017,1.6478201262652874
1995-2000-12,1995/12 - 2000/12,1998-06-30 12:48:50.273438,4,0.031,0.032,2.6043537463992834
1995-2000-12,1995/12 - 2000/12,1998-06-30 12:48:50.273438,5,0.022,0.021,0.5113844824954867
1995-2000-12,1995/12 - 2000/12,1998-06-30 12:48:50.273438,6,-0.016,-0.018,-1.9205363399814814
1995-2000-12,1995/12 - 2000/12,1998-06-30 12:48:50.273438,7,0.044,0.045,4.5011898167431355
1995-2000-12,1995/12 - 2000/12,1998-06-30 12:48:50.273438,all,0.031,0.032,1.9582159973215312
1996-2001-01,1996/01 - 2001/01,1998-07-31 13:01:08.554688,1,0.044,0.043,2.4954135971493088
1996-2001-01,1996/01 - 2001/01,1998-07-31 13:01:08.554688,2,0.078,0.074,1.9831674937158823
1996-2001-01,1996/01 - 2001/01,1998-07-31 13:01:08.554688,3,0.016,0.018,1.6638504154980183
1996-2001-01,1996/01 - 2001/01,1998-07-31 13:01:08.554688,4,0.031,0.033,2.6354076582938433
1996-2001-01,1996/01 - 2001/01,1998-07-31 13:01:08.554688,5,0.022,0.021,0.5331584690138698
1996-2001-01,1996/01 - 2001/01,1998-07-31 13:01:08.554688,6,-0.016,-0.023,-1.9362485210876912
1996-2001-01,1996/01 - 2001/01,1998-07-31 13:01:08.554688,7,0.044,0.042,4.545104507356882
1996-2001-01,1996/01 - 2001/01,1998-07-31 13:01:08.554688,all,0.031,0.031,1.9896100058685988
1996-2001-02,1996/02 - 2001/02,1998-08-30 01:22:08.906250,1,0.045,0.042,2.540278294531163
1996-2001-02,1996/02 - 2001/02,1998-08-30 01:22:08.906250,2,0.074,0.07,2.059527201578021
1996-2001-02,1996/02 - 2001/02,1998-08-30 01:22:08.906250,3,0.019,0.019,1.6812893627211452
1996-2001-02,1996/02 - 2001/02,1998-08-30 01:22:08.906250,4,0.035,0.035,2.668208932504058
1996-2001-02,1996/02 - 2001/02,1998-08-30 01:22:08.906250,5,0.02,0.021,0.5538307838141918
1996-2001-02,1996/02 - 2001/02,1998-08-30 01:22:08.906250,6,-0.027,-0.027,-1.9575730913784355
1996-2001-02,1996/02 - 2001/02,1998-08-30 01:22:08.906250,7,0.051,0.039,4.592317089438438
1996-2001-02,1996/02 - 2001/02,1998-08-30 01:22:08.906250,all,0.033,0.031,2.0216022345703095
1996-2001-03,1996/03 - 2001/03,1998-09-29 00:56:44.882812,1,0.037,0.04,2.581638464180287
1996-2001-03,1996/03 - 2001/03,1998-09-29 00:56:44.882812,2,0.059,0.066,2.126101978123188
1996-2001-03,1996/03 - 2001/03,1998-09-29 00:56:44.882812,3,0.022,0.02,1.7016421388834715
1996-2001-03,1996/03 - 2001/03,1998-09-29 00:56:44.882812,4,0.04,0.037,2.7052701599895954
1996-2001-03,1996/03 - 2001/03,1998-09-29 00:56:44.882812,5,0.022,0.021,0.5745710087940097
1996-2001-03,1996/03 - 2001/03,1998-09-29 00:56:44.882812,6,-0.038,-0.032,-1.9902573206927627
1996-2001-03,1996/03 - 2001/03,1998-09-29 00:56:44.882812,7,0.027,0.035,4.631138317286968
1996-2001-03,1996/03 - 2001/03,1998-09-29 00:56:44.882812,all,0.03,0.031,2.0528949711006135
1996-2001-04,1996/04 - 2001/04,1998-10-30 00:09:03.164062,1,0.037,0.039,2.6189086823142134
1996-2001-04,1996/04 - 2001/04,1998-10-30 00:09:03.164062,2,0.059,0.062,2.184963945299387
1996-2001-04,1996/04 - 2001/04,1998-10-30 00:09:03.164062,3,0.022,0.021,1.7235000859946012
1996-2001-04,1996/04 - 2001/04,1998-10-30 00:09:03.164062,4,0.04,0.039,2.744843978434801
1996-2001-04,1996/04 - 2001/04,1998-10-30 00:09:03.164062,5,0.022,0.021,0.5964808156713843
1996-2001-04,1996/04 - 2001/04,1998-10-30 00:09:03.164062,6,-0.038,-0.036,-2.0286888198461384
1996-2001-04,1996/04 - 2001/04,1998-10-30 00:09:03.164062,7,0.027,0.032,4.658270299434662
1996-2001-04,1996/04 - 2001/04,1998-10-30 00:09:03.164062,all,0.03,0.031,2.0828899953048676
1996-2001-05,1996/05 - 2001/05,1998-11-28 23:43:39.140625,1,0.037,0.035,2.6561789004481398
1996-2001-05,1996/05 - 2001/05,1998-11-28 23:43:39.140625,2,0.059,0.056,2.243825912475586
1996-2001-05,1996/05 - 2001/05,1998-11-28 23:43:39.140625,3,0.022,0.022,1.745358033105731
1996-2001-05,1996/05 - 2001/05,1998-11-28 23:43:39.140625,4,0.04,0.04,2.784417796880007
1996-2001-05,1996/05 - 2001/05,1998-11-28 23:43:39.140625,5,0.022,0.02,0.618390622548759
1996-2001-05,1996/05 - 2001/05,1998-11-28 23:43:39.140625,6,-0.038,-0.039,-2.067120318999514
1996-2001-05,1996/05 - 2001/05,1998-11-28 23:43:39.140625,7,0.027,0.024,4.6854022815823555
1996-2001-05,1996/05 - 2001/05,1998-11-28 23:43:39.140625,all,0.03,0.029,2.1128850195091218
1996-2001-06,1996/06 - 2001/06,1998-12-29 23:55:57.421875,1,0.037,0.033,2.693449118582066
1996-2001-06,1996/06 - 2001/06,1998-12-29 23:55:57.421875,2,0.059,0.053,2.302687879651785
1996-2001-06,1996/06 - 2001/06,1998-12-29 23:55:57.421875,3,0.022,0.022,1.7672159802168608
1996-2001-06,1996/06 - 2001/06,1998-12-29 23:55:57.421875,4,0.04,0.041,2.8239916153252125
1996-2001-06,1996/06 - 2001/06,1998-12-29 23:55:57.421875,5,0.022,0.019,0.6403004294261336
1996-2001-06,1996/06 - 2001/06,1998-12-29 23:55:57.421875,6,-0.038,-0.04,-2.1055518181528896
1996-2001-06,1996/06 - 2001/06,1998-12-29 23:55:57.421875,7,0.027,0.022,4.712534263730049
1996-2001-06,1996/06 - 2001/06,1998-12-29 23:55:57.421875,all,0.03,0.028,2.142880043713376
1996-2001-07,1996/07 - 2001/07,1999-01-29 00:02:43.476562,1,0.027,0.031,2.7253385180956684
1996-2001-07,1996/07 - 2001/07,1999-01-29 00:02:43.476562,2,0.045,0.051,2.3547221776098013
1996-2001-07,1996/07 - 2001/07,1999-01-29 00:02:43.476562,3,0.022,0.022,1.7892083078622818
1996-2001-07,1996/07 - 2001/07,1999-01-29 00:02:43.476562,4,0.044,0.042,2.8656734116375446
1996-2001-07,1996/07 - 2001/07,1999-01-29 00:02:43.476562,5,0.014,0.017,0.6580467559397221
1996-2001-07,1996/07 - 2001/07,1999-01-29 00:02:43.476562,6,-0.043,-0.041,-2.146206203615293
1996-2001-07,1996/07 - 2001/07,1999-01-29 00:02:43.476562,7,0.014,0.019,4.732868291437626
1996-2001-07,1996/07 - 2001/07,1999-01-29 00:02:43.476562,all,0.026,0.027,2.170717154396698
1996-2001-08,1996/08 - 2001/08,1999-03-01 00:15:01.757812,1,0.027,0.029,2.7518470989889465
1996-2001-08,1996/08 - 2001/08,1999-03-01 00:15:01.757812,2,0.045,0.048,2.399928806349635
1996-2001-08,1996/08 - 2001/08,1999-03-01 00:15:01.757812,3,0.022,0.022,1.811335016041994
