code,period,midpoint,basin,SEC
201704-202204,2017/04 - 2022/04,2019.826,2,-0.3071640431880951
201704-202204,2017/04 - 2022/04,2019.826,3,0.0018253149464726448
201704-202204,2017/04 - 2022/04,2019.826,4,0.01075497642159462
201704-202204,2017/04 - 2022/04,2019.826,5,-0.05062266066670418
201704-202204,2017/04 - 2022/04,2019.826,6,0.007865287363529205
201704-202204,2017/04 - 2022/04,2019.826,7,0.02690066024661064
201704-202204,2017/04 - 2022/04,2019.826,8,0.0061485785990953445
201704-202204,2017/04 - 2022/04,2019.826,9,-0.3052970767021179
201704-202204,2017/04 - 2022/04,2019.826,10,0.003859427757561207
201704-202204,2017/04 - 2022/04,2019.826,11,0.046560660004615784
201704-202204,2017/04 - 2022/04,2019.826,12,-0.011570977978408337
201704-202204,2017/04 - 2022/04,2019.826,13,0.01883861981332302
201704-202204,2017/04 - 2022/04,2019.826,14,0.07573961466550827
201704-202204,2017/04 - 2022/04,2019.826,15,-0.0035971456672996283
201704-202204,2017/04 - 2022/04,2019.826,16,0.03164268657565117
201704-202204,2017/04 - 2022/04,2019.826,17,2.191079875046853e-05
201704-202204,2017/04 - 2022/04,2019.826,18,0.01107912790030241
201704-202204,2017/04 - 2022/04,2019.826,all,-0.009412527
201705-202205,2017/05 - 2022/05,2019.9082,0,-0.09467863291501999
201705-202205,2017/05 - 2022/05,2019.9082,1,-0.04637087136507034
201705-202205,2017/05 - 2022/05,2019.9082,2,-0.3071640431880951
201705-202205,2017/05 - 2022/05,2019.9082,3,0.0018253149464726448
201705-202205,2017/05 - 2022/05,2019.9082,4,0.01075497642159462
201705-202205,2017/05 - 2022/05,2019.9082,5,-0.05062266066670418
201705-202205,2017/05 - 2022/05,2019.9082,6,0.007865287363529205
201705-202205,2017/05 - 2022/05,2019.9082,7,0.02690066024661064
201705-202205,2017/05 - 2022/05,2019.9082,8,0.0061485785990953445
201705-202205,2017/05 - 2022/05,2019.9082,9,-0.3052970767021179
201705-202205,2017/05 - 2022/05,2019.9082,10,0.003859427757561207
201705-202205,2017/05 - 2022/05,2019.9082,11,0.046560660004615784
201705-202205,2017/05 - 2022/05,2019.9082,12,-0.011570977978408337
201705-202205,2017/05 - 2022/05,2019.9082,13,0.01883861981332302
201705-202205,2017/05 - 2022/05,2019.9082,14,0.07573961466550827
201705-202205,2017/05 - 2022/05,2019.9082,15,-0.0035971456672996283
201705-202205,2017/05 - 2022/05,2019.9082,16,0.03164268657565117
201705-202205,2017/05 - 2022/05,2019.9082,17,2.191079875046853e-05
201705-202205,2017/05 - 2022/05,2019.9082,18,0.01107912790030241
201705-202205,2017/05 - 2022/05,2019.9082,all,-0.009412527
201706-202206,2017/06 - 2022/06,2019.9932,0,-0.09467863291501999
201706-202206,2017/06 - 2022/06,2019.9932,1,-0.04637087136507034
201706-202206,2017/06 - 2022/06,2019.9932,2,-0.3071640431880951
201706-202206,2017/06 - 2022/06,2019.9932,3,0.0018253149464726448
201706-202206,2017/06 - 2022/06,2019.9932,4,0.01075497642159462
201706-202206,2017/06 - 2022/06,2019.9932,5,-0.05062266066670418
201706-202206,2017/06 - 2022/06,2019.9932,6,0.007865287363529205
201706-202206,2017/06 - 2022/06,2019.9932,7,0.02690066024661064
201706-202206,2017/06 - 2022/06,2019.9932,8,0.0061485785990953445
201706-202206,2017/06 - 2022/06,2019.9932,9,-0.3052970767021179
201706-202206,2017/06 - 2022/06,2019.9932,10,0.003859427757561207
201706-202206,2017/06 - 2022/06,2019.9932,11,0.046560660004615784
201706-202206,2017/06 - 2022/06,2019.9932,12,-0.011570977978408337
201706-202206,2017/06 - 2022/06,2019.9932,13,0.01883861981332302
201706-202206,2017/06 - 2022/06,2019.9932,14,0.07573961466550827
201706-202206,2017/06 - 2022/06,2019.9932,15,-0.0035971456672996283
201706-202206,2017/06 - 2022/06,2019.9932,16,0.03164268657565117
201706-202206,2017/06 - 2022/06,2019.9932,17,2.191079875046853e-05
201706-202206,2017/06 - 2022/06,2019.9932,18,0.01107912790030241
201706-202206,2017/06 - 2022/06,2019.9932,all,-0.009412527
201707-202207,2017/07 - 2022/07,2020.0753,0,-0.09467863291501999
201707-202207,2017/07 - 2022/07,2020.0753,1,-0.04637087136507034
201707-202207,2017/07 - 2022/07,2020.0753,2,-0.3071640431880951
201707-202207,2017/07 - 2022/07,2020.0753,3,0.0018253149464726448
201707-202207,2017/07 - 2022/07,2020.0753,4,0.01075497642159462
201707-202207,2017/07 - 2022/07,2020.0753,5,-0.05062266066670418
201707-202207,2017/07 - 2022/07,2020.0753,6,0.007865287363529205
201707-202207,2017/07 - 2022/07,2020.0753,7,0.02690066024661064
201707-202207,2017/07 - 2022/07,2020.0753,8,0.0061485785990953445
201707-202207,2017/07 - 2022/07,2020.0753,9,-0.3052970767021179
201707-202207,2017/07 - 2022/07,2020.0753,10,0.003859427757561207
201707-202207,2017/07 - 2022/07,2020.0753,11,0.046560660004615784
201707-202207,2017/07 - 2022/07,2020.0753,12,-0.011570977978408337
201707-202207,2017/07 - 2022/07,2020.0753,13,0.01883861981332302
201707-202207,2017/07 - 2022/07,2020.0753,14,0.07573961466550827
201707-202207,2017/07 - 2022/07,2020.0753,15,-0.0035971456672996283
201707-202207,2017/07 - 2022/07,2020.0753,16,0.03164268657565117
201707-202207,2017/07 - 2022/07,2020.0753,17,2.191079875046853e-05
201707-202207,2017/07 - 2022/07,2020.0753,18,0.01107912790030241
201707-202207,2017/07 - 2022/07,2020.0753,all,-0.009412527
201708-202208,2017/08 - 2022/08,2020.1603,0,-0.0955202504992485
201708-202208,2017/08 - 2022/08,2020.1603,1,-0.006560901645570993
201708-202208,2017/08 - 2022/08,2020.1603,2,-0.3032391369342804
201708-202208,2017/08 - 2022/08,2020.1603,3,-0.0012756128562614322
201708-202208,2017/08 - 2022/08,2020.1603,4,0.0055219754576683044
201708-202208,2017/08 - 2022/08,2020.1603,5,-0.043807338923215866
201708-202208,2017/08 - 2022/08,2020.1603,6,0.013340950943529606
201708-202208,2017/08 - 2022/08,2020.1603,7,0.03573041409254074
201708-202208,2017/08 - 2022/08,2020.1603,8,0.004672874230891466
201708-202208,2017/08 - 2022/08,2020.1603,9,-0.29947102069854736
201708-202208,2017/08 - 2022/08,2020.1603,10,-0.0007625620346516371
201708-202208,2017/08 - 2022/08,2020.1603,11,0.046134911477565765
201708-202208,2017/08 - 2022/08,2020.1603,12,0.003896478796377778
201708-202208,2017/08 - 2022/08,2020.1603,13,0.02663346379995346
201708-202208,2017/08 - 2022/08,2020.1603,14,0.06922676414251328
201708-202208,2017/08 - 2022/08,2020.1603,15,-0.0006257237982936203
201708-202208,2017/08 - 2022/08,2020.1603,16,0.06490830332040787
201708-202208,2017/08 - 2022/08,2020.1603,17,0.043360818177461624
201708-202208,2017/08 - 2022/08,2020.1603,18,0.01823403872549534
201708-202208,2017/08 - 2022/08,2020.1603,all,-0.006215919
201709-202209,2017/09 - 2022/09,2020.2452,0,-0.0955202504992485
201709-202209,2017/09 - 2022/09,2020.2452,1,-0.006560901645570993
201709-202209,2017/09 - 2022/09,2020.2452,2,-0.3032391369342804
201709-202209,2017/09 - 2022/09,2020.2452,3,-0.0012756128562614322
201709-202209,2017/09 - 2022/09,2020.2452,4,0.0055219754576683044
201709-202209,2017/09 - 2022/09,2020.2452,5,-0.043807338923215866
201709-202209,2017/09 - 2022/09,2020.2452,6,0.013340950943529606
201709-202209,2017/09 - 2022/09,2020.2452,7,0.03573041409254074
201709-202209,2017/09 - 2022/09,2020.2452,8,0.004672874230891466
201709-202209,2017/09 - 2022/09,2020.2452,9,-0.29947102069854736
201709-202209,2017/09 - 2022/09,2020.2452,10,-0.0007625620346516371
201709-202209,2017/09 - 2022/09,2020.2452,11,0.046134911477565765
201709-202209,2017/09 - 2022/09,2020.2452,12,0.003896478796377778
201709-202209,2017/09 - 2022/09,2020.2452,13,0.02663346379995346
201709-202209,2017/09 - 2022/09,2020.2452,14,0.06922676414251328
201709-202209,2017/09 - 2022/09,2020.2452,15,-0.0006257237982936203
201709-202209,2017/09 - 2022/09,2020.2452,16,0.06490830332040787
201709-202209,2017/09 - 2022/09,2020.2452,17,0.043360818177461624
201709-202209,2017/09 - 2022/09,2020.2452,18,0.01823403872549534
201709-202209,2017/09 - 2022/09,2020.2452,all,-0.006215919
201710-202210,2017/10 - 2022/10,2020.3274,0,-0.0955202504992485
201710-202210,2017/10 - 2022/10,2020.3274,1,-0.006560901645570993
201710-202210,2017/10 - 2022/10,2020.3274,2,-0.3032391369342804
201710-202210,2017/10 - 2022/10,2020.3274,3,-0.0012756128562614322
201710-202210,2017/10 - 2022/10,2020.3274,4,0.0055219754576683044
201710-202210,2017/10 - 2022/10,2020.3274,5,-0.043807338923215866
201710-202210,2017/10 - 2022/10,2020.3274,6,0.013340950943529606
201710-202210,2017/10 - 2022/10,2020.3274,7,0.03573041409254074
201710-202210,2017/10 - 2022/10,2020.3274,8,0.004672874230891466
201710-202210,2017/10 - 2022/10,2020.3274,9,-0.29947102069854736
201710-202210,2017/10 - 2022/10,2020.3274,10,-0.0007625620346516371
201710-202210,2017/10 - 2022/10,2020.3274,11,0.046134911477565765
201710-202210,2017/10 - 2022/10,2020.3274,12,0.003896478796377778
201710-202210,2017/10 - 2022/10,2020.3274,13,0.02663346379995346
201710-202210,2017/10 - 2022/10,2020.3274,14,0.06922676414251328
201710-202210,2017/10 - 2022/10,2020.3274,15,-0.0006257237982936203
201710-202210,2017/10 - 2022/10,2020.3274,16,0.06490830332040787
201710-202210,2017/10 - 2022/10,2020.3274,17,0.043360818177461624
201710-202210,2017/10 - 2022/10,2020.3274,18,0.01823403872549534
201710-202210,2017/10 - 2022/10,2020.3274,all,-0.006215919
201711-202211,2017/11 - 2022/11,2020.4124,0,-0.0955202504992485
201711-202211,2017/11 - 2022/11,2020.4124,1,-0.006560901645570993
201711-202211,2017/11 - 2022/11,2020.4124,2,-0.3032391369342804
201711-202211,2017/11 - 2022/11,2020.4124,3,-0.0012756128562614322
201711-202211,2017/11 - 2022/11,2020.4124,4,0.0055219754576683044
201711-202211,2017/11 - 2022/11,2020.4124,5,-0.043807338923215866
201711-202211,2017/11 - 2022/11,2020.4124,6,0.013340950943529606
201711-202211,2017/11 - 2022/11,2020.4124,7,0.03573041409254074
201711-202211,2017/11 - 2022/11,2020.4124,8,0.004672874230891466
201711-202211,2017/11 - 2022/11,2020.4124,9,-0.29947102069854736
201711-202211,2017/11 - 2022/11,2020.4124,10,-0.0007625620346516371
201711-202211,2017/11 - 2022/11,2020.4124,11,0.046134911477565765
201711-202211,2017/11 - 2022/11,2020.4124,12,0.003896478796377778
201711-202211,2017/11 - 2022/11,2020.4124,13,0.02663346379995346
201711-202211,2017/11 - 2022/11,2020.4124,14,0.06922676414251328
201711-202211,2017/11 - 2022/11,2020.4124,15,-0.0006257237982936203
201711-202211,2017/11 - 2022/11,2020.4124,16,0.06490830332040787
201711-202211,2017/11 - 2022/11,2020.4124,17,0.043360818177461624
201711-202211,2017/11 - 2022/11,2020.4124,18,0.01823403872549534
201711-202211,2017/11 - 2022/11,2020.4124,all,-0.006215919
201712-202212,2017/12 - 2022/12,2020.4945,0,-0.0955202504992485
201712-202212,2017/12 - 2022/12,2020.4945,1,-0.006560901645570993
201712-202212,2017/12 - 2022/12,2020.4945,2,-0.3032391369342804
201712-202212,2017/12 - 2022/12,2020.4945,3,-0.0012756128562614322
201712-202212,2017/12 - 2022/12,2020.4945,4,0.0055219754576683044
201712-202212,2017/12 - 2022/12,2020.4945,5,-0.043807338923215866
201712-202212,2017/12 - 2022/12,2020.4945,6,0.013340950943529606
201712-202212,2017/12 - 2022/12,2020.4945,7,0.03573041409254074
201712-202212,2017/12 - 2022/12,2020.4945,8,0.004672874230891466
201712-202212,2017/12 - 2022/12,2020.4945,9,-0.29947102069854736
201712-202212,2017/12 - 2022/12,2020.4945,10,-0.0007625620346516371
201712-202212,2017/12 - 2022/12,2020.4945,11,0.046134911477565765
201712-202212,2017/12 - 2022/12,2020.4945,12,0.003896478796377778
201712-202212,2017/12 - 2022/12,2020.4945,13,0.02663346379995346
201712-202212,2017/12 - 2022/12,2020.4945,14,0.06922676414251328
201712-202212,2017/12 - 2022/12,2020.4945,15,-0.0006257237982936203
201712-202212,2017/12 - 2022/12,2020.4945,16,0.06490830332040787
201712-202212,2017/12 - 2022/12,2020.4945,17,0.043360818177461624
201712-202212,2017/12 - 2022/12,2020.4945,18,0.01823403872549534
201712-202212,2017/12 - 2022/12,2020.4945,all,-0.006215919
201801-202301,2018/01 - 2023/01,2020.5795,0,-0.09525229781866074
201801-202301,2018/01 - 2023/01,2020.5795,1,0.012625235132873058
201801-202301,2018/01 - 2023/01,2020.5795,2,-0.31869518756866455
201801-202301,2018/01 - 2023/01,2020.5795,3,-0.0034128690604120493
201801-202301,2018/01 - 2023/01,2020.5795,4,0.008127668872475624
201801-202301,2018/01 - 2023/01,2020.5795,5,-0.02925034798681736
201801-202301,2018/01 - 2023/01,2020.5795,6,0.012261432595551014
201801-202301,2018/01 - 2023/01,2020.5795,7,0.03167536482214928
201801-202301,2018/01 - 2023/01,2020.5795,8,-0.0006353065837174654
201801-202301,2018/01 - 2023/01,2020.5795,9,-0.30487245321273804
201801-202301,2018/01 - 2023/01,2020.5795,10,-0.005768328905105591
201801-202301,2018/01 - 2023/01,2020.5795,11,0.03850740194320679
201801-202301,2018/01 - 2023/01,2020.5795,12,0.015681587159633636
201801-202301,2018/01 - 2023/01,2020.5795,13,0.025406770408153534
201801-202301,2018/01 - 2023/01,2020.5795,14,0.0701681450009346
201801-202301,2018/01 - 2023/01,2020.5795,15,-0.008319425396621227
201801-202301,2018/01 - 2023/01,2020.5795,16,0.08919481933116913
201801-202301,2018/01 - 2023/01,2020.5795,17,0.06298098713159561
201801-202301,2018/01 - 2023/01,2020.5795,18,0.01062452420592308
201801-202301,2018/01 - 2023/01,2020.5795,all,-0.0062302016
201802-202302,2018/02 - 2023/02,2020.6589,0,-0.09525229781866074
201802-202302,2018/02 - 2023/02,2020.6589,1,0.012625235132873058
201802-202302,2018/02 - 2023/02,2020.6589,2,-0.31869518756866455
201802-202302,2018/02 - 2023/02,2020.6589,3,-0.0034128690604120493
201802-202302,2018/02 - 2023/02,2020.6589,4,0.008127668872475624
201802-202302,2018/02 - 2023/02,2020.6589,5,-0.02925034798681736
201802-202302,2018/02 - 2023/02,2020.6589,6,0.012261432595551014
201802-202302,2018/02 - 2023/02,2020.6589,7,0.03167536482214928
201802-202302,2018/02 - 2023/02,2020.6589,8,-0.0006353065837174654
201802-202302,2018/02 - 2023/02,2020.6589,9,-0.30487245321273804
201802-202302,2018/02 - 2023/02,2020.6589,10,-0.005768328905105591
201802-202302,2018/02 - 2023/02,2020.6589,11,0.03850740194320679
201802-202302,2018/02 - 2023/02,2020.6589,12,0.015681587159633636
201802-202302,2018/02 - 2023/02,2020.6589,13,0.025406770408153534
201802-202302,2018/02 - 2023/02,2020.6589,14,0.0701681450009346
201802-202302,2018/02 - 2023/02,2020.6589,15,-0.008319425396621227
201802-202302,2018/02 - 2023/02,2020.6589,16,0.08919481933116913
201802-202302,2018/02 - 2023/02,2020.6589,17,0.06298098713159561
201802-202302,2018/02 - 2023/02,2020.6589,18,0.01062452420592308
201802-202302,2018/02 - 2023/02,2020.6589,all,-0.0062302016
201803-202303,2018/03 - 2023/03,2020.7411,0,-0.09525229781866074
201803-202303,2018/03 - 2023/03,2020.7411,1,0.012625235132873058
201803-202303,2018/03 - 2023/03,2020.7411,2,-0.31869518756866455
201803-202303,2018/03 - 2023/03,2020.7411,3,-0.0034128690604120493
201803-202303,2018/03 - 2023/03,2020.7411,4,0.008127668872475624
201803-202303,2018/03 - 2023/03,2020.7411,5,-0.02925034798681736
201803-202303,2018/03 - 2023/03,2020.7411,6,0.012261432595551014
201803-202303,2018/03 - 2023/03,2020.7411,7,0.03167536482214928
201803-202303,2018/03 - 2023/03,2020.7411,8,-0.0006353065837174654
201803-202303,2018/03 - 2023/03,2020.7411,9,-0.30487245321273804
201803-202303,2018/03 - 2023/03,2020.7411,10,-0.005768328905105591
201803-202303,2018/03 - 2023/03,2020.7411,11,0.03850740194320679
201803-202303,2018/03 - 2023/03,2020.7411,12,0.015681587159633636
201803-202303,2018/03 - 2023/03,2020.7411,13,0.025406770408153534
201803-202303,2018/03 - 2023/03,2020.7411,14,0.0701681450009346
201803-202303,2018/03 - 2023/03,2020.7411,15,-0.008319425396621227
201803-202303,2018/03 - 2023/03,2020.7411,16,0.08919481933116913
201803-202303,2018/03 - 2023/03,2020.7411,17,0.06298098713159561
201803-202303,2018/03 - 2023/03,2020.7411,18,0.01062452420592308
201803-202303,2018/03 - 2023/03,2020.7411,all,-0.0062302016
201804-202304,2018/04 - 2023/04,2020.826,0,-0.09525229781866074
201804-202304,2018/04 - 2023/04,2020.826,1,0.012625235132873058
201804-202304,2018/04 - 2023/04,2020.826,2,-0.31869518756866455
201804-202304,2018/04 - 2023/04,2020.826,3,-0.0034128690604120493
201804-202304,2018/04 - 2023/04,2020.826,4,0.008127668872475624
201804-202304,2018/04 - 2023/04,2020.826,5,-0.02925034798681736
201804-202304,2018/04 - 2023/04,2020.826,6,0.012261432595551014
201804-202304,2018/04 - 2023/04,2020.826,7,0.03167536482214928
201804-202304,2018/04 - 2023/04,2020.826,8,-0.0006353065837174654
201804-202304,2018/04 - 2023/04,2020.826,9,-0.30487245321273804
201804-202304,2018/04 - 2023/04,2020.826,10,-0.005768328905105591
201804-202304,2018/04 - 2023/04,2020.826,11,0.03850740194320679
201804-202304,2018/04 - 2023/04,2020.826,12,0.015681587159633636
201804-202304,2018/04 - 2023/04,2020.826,13,0.025406770408153534
201804-202304,2018/04 - 2023/04,2020.826,14,0.0701681450009346
201804-202304,2018/04 - 2023/04,2020.826,15,-0.008319425396621227
201804-202304,2018/04 - 2023/04,2020.826,16,0.08919481933116913
201804-202304,2018/04 - 2023/04,2020.826,17,0.06298098713159561
201804-202304,2018/04 - 2023/04,2020.826,18,0.01062452420592308
201804-202304,2018/04 - 2023/04,2020.826,all,-0.0062302016
201805-202305,2018/05 - 2023/05,2020.9082,0,-0.09729351848363876
201805-202305,2018/05 - 2023/05,2020.9082,1,-0.001715945196337998
201805-202305,2018/05 - 2023/05,2020.9082,2,-0.3392254114151001
201805-202305,2018/05 - 2023/05,2020.9082,3,-0.002712571993470192
201805-202305,2018/05 - 2023/05,2020.9082,4,0.010234491899609566
201805-202305,2018/05 - 2023/05,2020.9082,5,-0.015974927693605423
201805-202305,2018/05 - 2023/05,2020.9082,6,0.0154052022844553
201805-202305,2018/05 - 2023/05,2020.9082,7,0.03218234330415726
201805-202305,2018/05 - 2023/05,2020.9082,8,-0.0025350339710712433
201805-202305,2018/05 - 2023/05,2020.9082,9,-0.32143938541412354
201805-202305,2018/05 - 2023/05,2020.9082,10,-0.0040853978134691715
201805-202305,2018/05 - 2023/05,2020.9082,11,0.03598222881555557
201805-202305,2018/05 - 2023/05,2020.9082,12,0.03186868131160736
201805-202305,2018/05 - 2023/05,2020.9082,13,0.03142315894365311
201805-202305,2018/05 - 2023/05,2020.9082,14,0.06289422512054443
201805-202305,2018/05 - 2023/05,2020.9082,15,0.004399735014885664
201805-202305,2018/05 - 2023/05,2020.9082,16,0.1495041698217392
201805-202305,2018/05 - 2023/05,2020.9082,17,0.0698201134800911
201805-202305,2018/05 - 2023/05,2020.9082,18,0.005665972363203764
201805-202305,2018/05 - 2023/05,2020.9082,all,-0.004624532
201806-202306,2018/06 - 2023/06,2020.9932,0,-0.09729351848363876
201806-202306,2018/06 - 2023/06,2020.9932,1,-0.001715945196337998
201806-202306,2018/06 - 2023/06,2020.9932,2,-0.3392254114151001
201806-202306,2018/06 - 2023/06,2020.9932,3,-0.002712571993470192
201806-202306,2018/06 - 2023/06,2020.9932,4,0.010234491899609566
201806-202306,2018/06 - 2023/06,2020.9932,5,-0.015974927693605423
201806-202306,2018/06 - 2023/06,2020.9932,6,0.0154052022844553
201806-202306,2018/06 - 2023/06,2020.9932,7,0.03218234330415726
201806-202306,2018/06 - 2023/06,2020.9932,8,-0.0025350339710712433
201806-202306,2018/06 - 2023/06,2020.9932,9,-0.32143938541412354
